COD_IMOVEL,NUM_AREA,COD_ESTADO,NOM_MUNICI,NUM_MODULO,TIPO_IMOVE,SITUACAO,CONDICAO_I
PA-1501782-526ECF35AF5F47D9900151B2EAAB68C3,49.3665000000,PA,Breu Branco,0.7052000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BDB06AD0BFBA4E4498971A683D233DE5,35.2191000000,PA,Breu Branco,0.5031000000,IRU,AT,Aguardando análise
PA-1501782-62EF97EDC87540FD86A417B527C8690D,34.2360000000,PA,Breu Branco,0.4891000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D5E5846FB90A4E1DA69F34C44EBDA2B1,49.0395000000,PA,Breu Branco,0.7006000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8671411EC7124039BEF3486F08B42182,50.2311000000,PA,Breu Branco,0.7176000000,IRU,AT,Aguardando análise
PA-1501782-CB3E07B18387428AB8C30F2BDD628881,25.1791000000,PA,Breu Branco,0.3597000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-26C1B6C45C154543A401587FFA26BDDF,12.6738000000,PA,Breu Branco,0.1811000000,IRU,AT,Aguardando análise
PA-1501782-CBD2CEC4267641088E14EE9FF118E4F5,12.0133000000,PA,Breu Branco,0.1716000000,IRU,AT,Aguardando análise
PA-1501782-FB7AD7B27EA34988876ACF5ED0FDD392,40.0596000000,PA,Breu Branco,0.5723000000,IRU,AT,Aguardando análise
PA-1501782-7F0A6FFB8EA24B0FB12AFF30247BF8FF,40.0301000000,PA,Breu Branco,0.5719000000,IRU,AT,Aguardando análise
PA-1501782-B8DAD4C382F343F8A3E75285F714A5B2,40.5601000000,PA,Breu Branco,0.5794000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-15986F9F845046779ABF420AC77F1050,29.2398000000,PA,Breu Branco,0.4177000000,IRU,AT,Aguardando análise
PA-1501782-05E51956BDF44F6BB7FED476B9C4020A,100.3052000000,PA,Breu Branco,1.4329000000,IRU,AT,Aguardando análise
PA-1501782-6BF5C33A532A4E50B3D385FD6DFCCCCD,16.9352000000,PA,Breu Branco,0.2419000000,IRU,AT,Aguardando análise
PA-1501782-2FD434B9E14E4578A6EED5A24AA25792,28.7017000000,PA,Breu Branco,0.4100000000,IRU,AT,Aguardando análise
PA-1501782-0DC1C2BD0A0B4B79B8CED2C4439BF61F,31.5502000000,PA,Breu Branco,0.4507000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DF4D75AF3CED45D19DB31A03F7961CF6,39.6730000000,PA,Breu Branco,0.5668000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D36F56B38DC94E31A1DAE961964DD827,30.8052000000,PA,Breu Branco,0.4401000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-ADBECC83F2344F51BCACF312D812099B,1.5469000000,PA,Breu Branco,0.0221000000,IRU,AT,Aguardando análise
PA-1501782-4AA5F8907D664FA9A38E8E6408E089C1,43.6331000000,PA,Breu Branco,0.6233000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-76C3A74E8E444E9C9A09548EF43E5BF6,39.9066000000,PA,Breu Branco,0.5701000000,IRU,AT,Aguardando análise
PA-1501782-D54EFFBCE62548B9B72623BB9A1A077E,85.2513000000,PA,Breu Branco,1.2179000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2383C9EF8A4A42D2BF876FEE78470D90,94.3188000000,PA,Breu Branco,1.3474000000,IRU,AT,Aguardando análise
PA-1501782-536C134076484DA1A3EBC4BFA9065BBB,116.5703000000,PA,Breu Branco,1.6653000000,IRU,AT,Aguardando análise
PA-1501782-CD8F330C46204769987F2D426F2F58BC,35.7768000000,PA,Breu Branco,0.5111000000,IRU,AT,Aguardando análise
PA-1501782-6A6F0C09554D4C5B957BD9FDEE166D8F,25.8066000000,PA,Breu Branco,0.3687000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-902AED538FCD4A3D98608650DCAB5005,105.5087000000,PA,Breu Branco,1.5073000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BC358DDA13D2452495169C5C99E32248,65.1703000000,PA,Breu Branco,0.9310000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D3E74B80A2784DF7AB10EA5D61594D46,50.0197000000,PA,Breu Branco,0.7146000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DEF5DA97C0784D60907E40DED871B460,38.4220000000,PA,Breu Branco,0.5489000000,IRU,AT,Aguardando análise
PA-1501782-721451281381473EBACECE9585E780BA,34.1281000000,PA,Breu Branco,0.4875000000,IRU,AT,Aguardando análise
PA-1501782-AFD9620D2E28493AB0842B7F4FA747B0,100.6828000000,PA,Breu Branco,1.4383000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8288BDAC53C145B9AFD0C60699FBA3FD,162.3045000000,PA,Breu Branco,2.3186000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-CA9B0F713579463F88DDB7F688FD6CC5,25.1361000000,PA,Breu Branco,0.3591000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0216A30CC28445E79480AD50A5F1F5E1,48.8966000000,PA,Breu Branco,0.6985000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-1BD9F735C381425DA4ADC23D512EE3B5,28.5392000000,PA,Breu Branco,0.4077000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-20973470CE7B45FA9B4149832BDE3084,38.4402000000,PA,Breu Branco,0.5491000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-18E13F226BAB4B418CD814244FF30393,59.4532000000,PA,Breu Branco,0.8493000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-29CE53FD41354D9CB1C9BDEE56AAE1D6,68.0070000000,PA,Breu Branco,0.9715000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-1FD4EFAD262047B79A7642AC49EC0D75,42.8513000000,PA,Breu Branco,0.6122000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8C99EB90588C4C91960DAD64D5D2C405,29.7569000000,PA,Breu Branco,0.4251000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BBFF84A6873E45188ACDA26F9432ED79,279.3644000000,PA,Breu Branco,3.9909000000,IRU,AT,Aguardando análise
PA-1501782-42E46E95EEBC423BA6201024A39473AF,25.2021000000,PA,Breu Branco,0.3600000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D8BDFE8B748D4D77B0624B0DDA38EC2E,45.1201000000,PA,Breu Branco,0.6446000000,IRU,AT,Aguardando análise
PA-1501782-E1EF57D7A8944590A144394F97377E46,49.7086000000,PA,Breu Branco,0.7101000000,IRU,AT,Aguardando análise
PA-1501782-4769BB58C89E41E7A4E4792EAF83D7C2,275.0600000000,PA,Breu Branco,3.9294000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0F7F4E127C704E57BEAB2C92493A329D,49.0345000000,PA,Breu Branco,0.7005000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-385C0BE97E3D4B348DC8ED06422182D5,278.2675000000,PA,Breu Branco,3.9753000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-228560EB09414CCD98B6A745F7DD8CDF,48.7004000000,PA,Breu Branco,0.6957000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F8FF8CF110A94ADEB1EF68065AD79D68,100.4776000000,PA,Breu Branco,1.4354000000,IRU,AT,Aguardando análise
PA-1501782-47A88555B94546C5BE1DAF61B1106688,49.7918000000,PA,Breu Branco,0.7113000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7267DDC9063E4E01AC053ACC5443B8EF,28.4779000000,PA,Breu Branco,0.4068000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-94CA301993634047BBCB852E7757DA17,41.1912000000,PA,Breu Branco,0.5884000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-B876AAF50D6341A0A6B3295C20B8C7BB,48.2022000000,PA,Breu Branco,0.6886000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-F0A98F7F67DB42999CAFC43A0AA511E9,99.9945000000,PA,Breu Branco,1.4285000000,IRU,AT,Aguardando análise
PA-1501782-F023B43D36B34577AB9D5C4385B66EC7,75.4837000000,PA,Breu Branco,1.0783000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-91224C7AB1D145C0BE762FFF00C9E84F,48.2899000000,PA,Breu Branco,0.6899000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0F6D532F71644985B0D1C7B75CC0DA6F,82.7054000000,PA,Breu Branco,1.1815000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-56F8414A115E4128AE727D7F172F0C15,41.8566000000,PA,Breu Branco,0.5980000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-B9FC3651C0824ED8934434CAE8BF0462,16.4414000000,PA,Breu Branco,0.2349000000,IRU,AT,Aguardando análise
PA-1501782-F023ABE81D38403FBFA0DBD93B6A0B39,30.7575000000,PA,Breu Branco,0.4394000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BC85374388F243C1AF42A75636E73738,49.2869000000,PA,Breu Branco,0.7041000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-973F6D78E042494D90CAE092831288AD,55.1006000000,PA,Breu Branco,0.7872000000,IRU,AT,Aguardando análise
PA-1501782-CDBD6749783F46558860979700FD189D,48.0480000000,PA,Breu Branco,0.6864000000,IRU,AT,Aguardando análise
PA-1501782-DE7E45673AA5486D93FBE7B01A3BBA20,63.9785000000,PA,Breu Branco,0.9140000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-9C6353E3767B40088DBBB41045D95ACC,100.0341000000,PA,Breu Branco,1.4291000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-729C7F3C0F544C2F852FCB0058F54229,47.0453000000,PA,Breu Branco,0.6721000000,IRU,AT,Aguardando análise
PA-1501782-5E82D3C7588E4A8AA0A50321C16A814E,55.3674000000,PA,Breu Branco,0.7910000000,IRU,AT,Aguardando análise
PA-1501782-419F6F8490AE44AF85ADFE125E715536,110.4870000000,PA,Breu Branco,1.5784000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-ABD33C134F5E42E19503B19DCABBAAE6,28.2276000000,PA,Breu Branco,0.4033000000,IRU,AT,Aguardando análise
PA-1501782-9D580A74BEE947A6A62D9B4AFE9180A7,256.9026000000,PA,Breu Branco,3.6700000000,IRU,AT,Aguardando análise
PA-1501782-41C0023929CE48B38CA7B4CB3FA4C951,39.2726000000,PA,Breu Branco,0.5610000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-79E51F2F24CB45D8A45D28655A0ECA25,24.2840000000,PA,Breu Branco,0.3469000000,IRU,AT,Aguardando análise
PA-1501782-3A5A02A485854911B36EBE1C04EADC46,83.0819000000,PA,Breu Branco,1.1869000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2B3CC9E909954454BFD92B25B180C67C,111.2717000000,PA,Breu Branco,1.5896000000,IRU,AT,Aguardando análise
PA-1501782-AADFBCB98A64459196E578BB1E9B3FA3,510.7204000000,PA,Breu Branco,7.2960000000,IRU,AT,Aguardando análise
PA-1501782-AC8CA043694C4B82BC8EF35C45DBF3B6,46.9338000000,PA,Breu Branco,0.6705000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BCED9FD9489E487AABD7DC7EF76B5709,45.3062000000,PA,Breu Branco,0.6472000000,IRU,AT,Aguardando análise
PA-1501782-D9CA8B79407A4A25B976B85CE2E086FA,99.5794000000,PA,Breu Branco,1.4226000000,IRU,AT,Aguardando análise
PA-1501782-6BFBD7098E074CAA824821D263903FCF,281.1201000000,PA,Breu Branco,4.0160000000,IRU,AT,Aguardando análise
PA-1501782-4B3D07D7E0024ABFAFBF58BADA13A1BB,89.0603000000,PA,Breu Branco,1.2723000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-A19D5C5A0F2C4AA2AA8A005328181B9E,494.7739000000,PA,Breu Branco,7.0682000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-0D390A7E92C04291B55B829A88D855DE,31.9303000000,PA,Breu Branco,0.4561000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-103CB36810E34316A314F5C8593102B3,619.0972000000,PA,Breu Branco,8.8442000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7F0FD9FC8D97475EB979CF198B30DEC4,69.6129000000,PA,Breu Branco,0.9945000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4EF84E42BA504DEDAF7D05BBAD7F93E5,98.8000000000,PA,Breu Branco,1.4114000000,IRU,AT,Aguardando análise
PA-1501782-06431BFD0B9C436498572451ACB832B6,67.3072000000,PA,Breu Branco,0.9615000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-FED2712A6B6A45EC9C2104B63B9DB536,49.4628000000,PA,Breu Branco,0.7066000000,IRU,AT,Aguardando análise
PA-1501782-D76D45B3CCBD4B9384C439C596A7415F,50.5766000000,PA,Breu Branco,0.7225000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-AA2F8A251E01488BAB4247A35ACADB99,62.3635000000,PA,Breu Branco,0.8909000000,IRU,AT,Aguardando análise
PA-1501782-D23D1BBB5F3F4B63B9AA0F9020CDC0DA,96.1751000000,PA,Breu Branco,1.3739000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-7DB464D0FED64022A12A1D2B4EC98C09,49.8024000000,PA,Breu Branco,0.7115000000,IRU,AT,Aguardando análise
PA-1501782-C07459B50FD6489692F9860D4B65BE5E,33.6795000000,PA,Breu Branco,0.4811000000,IRU,AT,Aguardando análise
PA-1501782-DA25E8CD1EFD434C8E1E2D1EEDC140BC,50.1690000000,PA,Breu Branco,0.7167000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2B32C846B4BC4CD39554FE072C4B7DCD,38.4924000000,PA,Breu Branco,0.5499000000,IRU,AT,Aguardando análise
PA-1501782-D5DDDA09A5D145BF9C16F96BD3B01344,27.0739000000,PA,Breu Branco,0.3868000000,IRU,AT,Aguardando análise
PA-1501782-99DB74D22C7B4FFD9D559F04545B09E1,25.0549000000,PA,Breu Branco,0.3579000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-3F120643A9584B8E8AE031A6934F57C7,97.2888000000,PA,Breu Branco,1.3898000000,IRU,AT,Aguardando análise
PA-1501782-8205BE6670454DF4B9D240C4A8B9A55F,50.8975000000,PA,Breu Branco,0.7271000000,IRU,AT,Aguardando análise
PA-1501782-A71D212161C540378B9F1CFC9818EB29,30.5876000000,PA,Breu Branco,0.4370000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-B3C4FFD082504C68A3D71F39DBD02247,56.1464000000,PA,Breu Branco,0.8021000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DB48E85F972C4F268A7F93BD61C50744,58.0469000000,PA,Breu Branco,0.8292000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-48A3EFE9EE1F40BDB7A8D673F6E0198D,76.0275000000,PA,Breu Branco,1.0861000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-D2AB056185A44212AB4D1CF602F480EE,54.5419000000,PA,Breu Branco,0.7792000000,IRU,AT,Aguardando análise
PA-1501782-4D83CC2FB6BD47C893437AF2F1E75A2D,41.7437000000,PA,Breu Branco,0.5963000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-74D99250AA354BCB80DB5377CCB3376C,49.8401000000,PA,Breu Branco,0.7120000000,IRU,AT,Aguardando análise
PA-1501782-599CC6808A504E8B85CBD2D8808F1F80,82.2845000000,PA,Breu Branco,1.1755000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-4B3760E838AC4F0C980A8AD807904414,89.4890000000,PA,Breu Branco,1.2784000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-211336C3F65A487AA3D0173D1298D12D,65.0662000000,PA,Breu Branco,0.9295000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-15EE8AF8AA7F4619AE9A152CFF5ED3CB,76.9309000000,PA,Breu Branco,1.0990000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-5E506CAE828B42FD9FF27E81185D344B,10.0182000000,PA,Breu Branco,0.1431000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-DEA14DAC20714603B4B78BD70938256A,32.0523000000,PA,Breu Branco,0.4579000000,IRU,AT,Aguardando análise
PA-1501782-C1622B04E08F4F5CBEF36A1AC35DACF7,62.9284000000,PA,Breu Branco,0.8990000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-E59EBE087DA64949B36CD90ACCDC445D,48.6396000000,PA,Breu Branco,0.6949000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-56652F29295542B8A7DB19DC67754B10,52.8151000000,PA,Breu Branco,0.7545000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1501782-B506C4758D1B4CF3A05B067A67C2CE1B,30.4165000000,PA,Breu Branco,0.4345000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-9150AA2055A34CEC8C3BC11034AF3B23,25.3070000000,PA,Breu Branco,0.3615000000,IRU,AT,Aguardando análise
PA-1501782-45CCD9E63E1246A0A18B732EF49A87CE,103.2497000000,PA,Breu Branco,1.4750000000,IRU,AT,Aguardando análise
PA-1501782-91391657DB07465EBFBCB53AF235FBE9,38.7996000000,PA,Breu Branco,0.5543000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-2696B105579345649EEA2174A005E59D,47.6459000000,PA,Breu Branco,0.6807000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-8C17955568D24E22814784C0D629AA64,358.3338000000,PA,Breu Branco,5.1191000000,IRU,AT,Aguardando análise
PA-1501782-B325ADCE9EDE445580178178BDD84DAA,55.1090000000,PA,Breu Branco,0.7873000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BC80FCEB695140708C8FF04935ED1CA9,60.2946000000,PA,Breu Branco,0.8614000000,IRU,AT,Aguardando análise
PA-1501782-B019D2E4BB7E48698DDBC9BF3E90AB83,120.5463000000,PA,Breu Branco,1.7221000000,IRU,AT,Aguardando análise
PA-1501782-B4DE4D22BF4B41A08F317AE6825F67F5,209.3673000000,PA,Breu Branco,2.9910000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-5E393CF0C8B14477B3933B01FE4FE0A9,63.1586000000,PA,Breu Branco,0.9023000000,IRU,AT,Aguardando análise
PA-1501782-1D31192386B248DF9A8D0D325F734947,55.7078000000,PA,Breu Branco,0.7958000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-A8CDAAB315404A4FAC1A811AA3EEFCB8,45.6596000000,PA,Breu Branco,0.6523000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1501782-BB875261731746CE90F9200646CDC467,16.9801000000,PA,Breu Branco,0.2426000000,IRU,AT,Aguardando análise
PA-1501782-C9603AFD2E494246960F5B2F9D8193BC,24.0789000000,PA,Breu Branco,0.3440000000,IRU,AT,Aguardando análise
